time,elapsed_time,OD_135_V,OD_Ref_V,OD_90_V,temperature_C,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,pump_inflow_time_s,pump_outflow_time_s,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-06-26 11:36:31,81950.57930994034,0.06416071428571428,0.7626607142857144,0.04934821428571429,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29025.0,31927.500000000004,0.06416071428571428,1.0002193004326252,31610.92862599683,0.05222329678670936,0.00015200975621840643,21908.952504785044
2026-06-26 11:36:41,81960.57938218117,0.06442857142857143,0.7315982142857144,0.04957142857142858,29.937,3.256811932571955,0.0,0.0,0.0,0.0,29025.0,31927.500000000004,0.06442857142857143,1.0002193004326252,31610.89018949453,0.05222329678670936,0.0001520262016416228,21911.296118004197
2026-06-26 11:36:51,81970.57946801186,0.064125,0.7127232142857143,0.04971428571428571,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29070.0,31977.000000000004,0.06429137986579403,1.0002193003500415,31610.94505061961,0.03780078870938835,0.00015204264401314174,21913.712215607386
2026-06-26 11:37:01,81980.57953643799,0.0644107142857143,0.7245803571428572,0.04915178571428571,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29070.0,31977.000000000004,0.0644107142857143,1.0002193003500415,31610.89003364462,0.05222329678670936,0.00015205908587949271,21916.043817177488
2026-06-26 11:37:11,81990.57960271835,0.06424107142857143,0.7313660714285714,0.04904464285714286,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29070.0,31977.000000000004,0.06424107142857143,1.0002193003500415,31610.883250729898,0.05222329678670936,0.00015207552596820746,21918.408598906917
2026-06-26 11:37:21,82000.57967615128,0.06474107142857143,0.7353214285714286,0.04965178571428571,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29070.0,31977.000000000004,0.06474107142857143,1.0002193003500415,31610.905860445644,0.05222329678670936,0.0001520919642798624,21920.793506010312
2026-06-26 11:37:31,82010.57974934578,0.06543750000000001,0.7393482142857143,0.048482142857142856,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29070.0,31977.000000000004,0.06543750000000001,1.0002193003500415,31610.905106788454,0.05222329678670936,0.0001521084008150337,21923.16195722303
2026-06-26 11:37:41,82020.5797765255,0.06432142857142857,0.7588035714285715,0.04776785714285714,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29070.0,31977.000000000004,0.06432142857142857,1.0002193003500415,31610.75965095047,0.05222329678670936,0.00015212483557429715,21925.42978598411
2026-06-26 11:37:51,82030.5798459053,0.06421428571428571,0.7658928571428572,0.04861607142857143,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29115.0,32026.500000000004,0.06427778360492184,1.0002193003185353,31610.897589205026,0.03780078870704752,0.0001521412672870799,21927.896889745825
2026-06-26 11:38:01,82040.57992076874,0.06394642857142857,0.7352232142857142,0.048678571428571425,30.0,3.256811932571955,0.0,0.0,0.0,0.0,29115.0,32026.500000000004,0.06394642857142857,1.0002193003185353,31610.914923322922,0.05222329678670936,0.0001521576984963912,21930.27712141243
2026-06-26 11:38:11,82050.5799920559,0.06475892857142858,0.7560446428571429,0.04883928571428571,30.0,2.5081618662748872,0.0,0.0,0.0,0.0,29115.0,32026.500000000004,0.06475892857142858,1.0002193003185353,31610.903618463424,0.05222329678670936,0.00015217412793152023,21932.637229344204
2026-06-26 11:38:21,82060.58006358147,0.06425892857142858,0.7448035714285715,0.04983035714285715,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29115.0,32026.500000000004,0.06425892857142858,1.0002193003185353,31610.90437212072,0.05222329678670936,0.0001521905555930416,21935.005447435564
2026-06-26 11:38:31,82070.58012843132,0.06405357142857143,0.7595982142857143,0.04858928571428572,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29115.0,32026.500000000004,0.06405357142857143,1.0002193003185353,31610.883269716327,0.05222329678670936,0.00015220698148152957,21937.358242399467
2026-06-26 11:38:41,82080.5802013874,0.06400892857142858,0.7244464285714286,0.04899107142857143,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29115.0,32026.500000000004,0.06400892857142858,1.0002193003185353,31610.90889406452,0.05222329678670936,0.0001522234055975581,21939.743209727127
2026-06-26 11:38:51,82090.58028578758,0.06369642857142857,0.7424196428571429,0.04844642857142857,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29160.0,32076.000000000004,0.0638674361324119,1.0002193002339885,31610.957255245758,0.03780078870350307,0.00015223982668042526,21942.15198634768
2026-06-26 11:39:01,82100.58035111427,0.06371428571428571,0.7362321428571429,0.04892857142857143,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29160.0,32076.000000000004,0.06371428571428571,1.0002193002339885,31610.896962638526,0.05222329678670936,0.00015225624725339162,21944.47680924214
2026-06-26 11:39:11,82110.58042144775,0.06353571428571428,0.7660982142857142,0.04863392857142857,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29160.0,32076.000000000004,0.06353571428571428,1.0002193002339885,31610.912789447924,0.05222329678670936,0.00015227266605561855,21946.854216154905
2026-06-26 11:39:21,82120.58049273491,0.06466964285714286,0.7327232142857143,0.04883928571428571,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29160.0,32076.000000000004,0.06466964285714286,1.0002193002339885,31610.915804078286,0.05222329678670936,0.00015228908308767875,21949.22247409469
2026-06-26 11:39:31,82130.580565691,0.06472321428571429,0.7403571428571428,0.049232142857142856,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29160.0,32076.000000000004,0.06472321428571429,1.0002193002339885,31610.921079681415,0.05222329678670936,0.00015230549835014467,21951.592047525253
2026-06-26 11:39:41,82140.58063101768,0.06386458333333334,0.7195416666666667,0.04930769230769231,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29160.0,32076.000000000004,0.06386458333333334,1.0002193002339885,31610.896962638526,0.05222329678670936,0.0001523219118435884,21953.94095342509
2026-06-26 11:39:51,82150.58070445061,0.06402884615384616,0.7404375000000001,0.05015384615384615,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29205.0,32125.500000000004,0.0639501563858439,1.0002193002728557,31610.916985128522,0.03780078870072201,0.000152338322310549,21956.316186163003
2026-06-26 11:40:01,82160.58077692986,0.06304545454545454,0.7443295454545455,0.049420454545454545,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29205.0,32125.500000000004,0.06304545454545454,1.0002193002728557,31610.913970498692,0.05222329678670936,0.000152354732267799,21958.67923696091
2026-06-26 11:40:11,82170.58080863953,0.06282291666666666,0.7389326923076923,0.04738541666666667,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29205.0,32125.500000000004,0.06282291666666666,1.0002193002728557,31610.785095073574,0.05222329678670936,0.00015237114045774124,21960.954593342194
2026-06-26 11:40:21,82180.58088469505,0.06443055555555556,0.7191477272727272,0.0485875,30.0,3.2521618662749012,0.0,0.0,0.0,0.0,29205.0,32125.500000000004,0.06443055555555556,1.0002193002728557,31610.925275360547,0.05222329678670936,0.00015238754688094665,21963.416616954404
2026-06-26 11:40:31,82190.58095598221,0.06475,0.753909090909091,0.047287499999999996,29.937,2.5035117871175343,0.0,0.0,0.0,0.0,29205.0,32125.500000000004,0.06475,1.0002193002728557,31610.91020221141,0.05222329678670936,0.00015240395153798576,21965.7705245669
2026-06-26 11:40:41,82200.58102321625,0.064171875,0.7511875,0.04804166666666667,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29205.0,32125.500000000004,0.064171875,1.0002193002728557,31610.897390034646,0.05222329678670936,0.00015242035442942885,21968.12574672401
2026-06-26 11:40:51,82210.58109426498,0.06468750000000001,0.77035,0.04625,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29250.0,32175.000000000004,0.06442483710790513,1.000219300403385,31610.89063554893,0.037800788705251075,0.00015243675428321324,21970.471660979423
2026-06-26 11:41:01,82220.58116078377,0.06352777777777778,0.7688181818181818,0.0453125,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29250.0,32175.000000000004,0.06352777777777778,1.000219300403385,31610.876316065773,0.05222329678670936,0.00015245315364531076,21972.825321942397
2026-06-26 11:41:11,82230.5812356472,0.06367500000000001,0.7732777777777778,0.05001136363636363,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29250.0,32175.000000000004,0.06367500000000001,1.000219300403385,31610.902694061064,0.05222329678670936,0.00015246955124352117,21975.207018533325
2026-06-26 11:41:21,82240.58130598068,0.064625,0.7472125000000001,0.050921875,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29250.0,32175.000000000004,0.064625,1.000219300403385,31610.888374577906,0.05222329678670936,0.0001524859470784135,21977.56016988611
2026-06-26 11:41:31,82250.58138108253,0.06275,0.7666875,0.04505555555555556,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29250.0,32175.000000000004,0.06275,1.000219300403385,31610.903447718072,0.05222329678670936,0.0001525023411505565,21979.933502537897
2026-06-26 11:41:41,82260.58145308495,0.06391666666666668,0.71975,0.0485625,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29250.0,32175.000000000004,0.06391666666666668,1.000219300403385,31610.893650176964,0.05222329678670936,0.00015251873346051862,21982.2892883326
2026-06-26 11:41:51,82270.58152532578,0.06319444444444444,0.7572386363636364,0.0475125,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29295.0,32224.500000000004,0.06358001299094534,1.0002193002122937,31610.92194556167,0.03780078870552409,0.00015253512274389114,21984.690288058075
2026-06-26 11:42:01,82280.58159160614,0.06418750000000001,0.70925,0.04829166666666666,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29295.0,32224.500000000004,0.06418750000000001,1.0002193002122937,31610.903104120047,0.05222329678670936,0.00015255151153133138,21987.039277620872
2026-06-26 11:42:11,82290.58166146278,0.06420000000000001,0.7437638888888889,0.04669318181818182,30.0,3.2475117871175483,0.0,0.0,0.0,0.0,29295.0,32224.500000000004,0.06420000000000001,1.0002193002122937,31610.91440898502,0.05222329678670936,0.00015256789855829414,21989.4089812209
2026-06-26 11:42:21,82300.58173298836,0.0645375,0.7640833333333333,0.04752272727272728,29.937,3.2522368506537154,0.0,0.0,0.0,0.0,29295.0,32224.500000000004,0.0645375,1.0002193002122937,31610.919684588673,0.05222329678670936,0.00015258428382534662,21991.77423828855
2026-06-26 11:42:31,82310.5818040371,0.06366666666666666,0.740225,0.04725000000000001,30.0,3.25696191531641,0.0,0.0,0.0,0.0,29295.0,32224.500000000004,0.06366666666666666,1.0002193002122937,31610.918177273343,0.05222329678670936,0.0001526006673330557,21994.134523176806
2026-06-26 11:42:41,82320.58187651634,0.06414583333333333,0.7783020833333333,0.04853409090909091,30.0,3.2616869797537995,0.0,0.0,0.0,0.0,29295.0,32224.500000000004,0.06414583333333333,1.0002193002122937,31610.922699219333,0.05222329678670936,0.00015261704908198798,21996.49874981846
2026-06-26 11:42:51,82330.58195066452,0.06377884615384616,0.7641458333333334,0.04792307692307692,30.0,3.2616869797537995,0.0,0.0,0.0,0.0,29340.0,32274.000000000004,0.06397840437711236,1.0002193001129083,31610.942299119975,0.03780078870466642,0.0001526334277961802,21998.883003720806
2026-06-26 11:43:01,82340.58202886581,0.06383035714285715,0.7469374999999999,0.04947115384615385,30.0,3.2616869797537995,0.0,0.0,0.0,0.0,29340.0,32274.000000000004,0.06383035714285715,1.0002193001129083,31610.955111306084,0.05222329678670936,0.00015264980602939447,22001.25249720905
2026-06-26 11:43:11,82350.58209943771,0.06413392857142856,0.7259553571428572,0.04990178571428572,30.0,3.2616869797537995,0.0,0.0,0.0,0.0,29340.0,32274.000000000004,0.06413392857142856,1.0002193001129083,31610.930994249873,0.05222329678670936,0.00015266618250552987,22003.596033822334
2026-06-26 11:43:21,82360.58217024803,0.063875,0.7240089285714285,0.049544642857142863,30.0,3.2616869797537995,0.0,0.0,0.0,0.0,29340.0,32274.000000000004,0.063875,1.0002193001129083,31610.93174790788,0.05222329678670936,0.0001526825572251518,22005.956627422875
2026-06-26 11:43:31,82370.58224415779,0.06370535714285715,0.7463660714285715,0.04875892857142857,30.0,3.2616869797537995,0.0,0.0,0.0,0.0,29340.0,32274.000000000004,0.06370535714285715,1.0002193001129083,31610.941545461967,0.05222329678670936,0.00015269893018882535,22008.323264638435
2026-06-26 11:43:41,82380.58232998848,0.06384821428571429,0.7174285714285714,0.04991964285714286,30.0,3.2616869797537995,0.0,0.0,0.0,0.0,29340.0,32274.000000000004,0.06384821428571429,1.0002193001129083,31610.979228362292,0.05222329678670936,0.00015271530139711526,22010.70906686796
2026-06-26 11:43:51,82390.58240008354,0.06477678571428572,0.7505803571428571,0.0485625,30.0,3.2616869797537995,0.0,0.0,0.0,0.0,29385.0,32323.500000000004,0.06429782554904824,1.0002193003506425,31610.895222612962,0.037800788699924266,0.00015273166958343015,22012.9858323476
2026-06-26 11:44:01,82400.58246946335,0.06388392857142858,0.7744017857142858,0.048214285714285716,30.0,2.5130369065831237,0.0,0.0,0.0,0.0,29385.0,32323.500000000004,0.06388392857142858,1.0002193003506425,31610.892961641395,0.05222329678670936,0.00015274803728278173,22015.343309589385
2026-06-26 11:44:11,82410.58253669739,0.064375,0.7606517857142857,0.04946428571428572,30.062,2.5083868411729866,0.0,0.0,0.0,0.0,29385.0,32323.500000000004,0.064375,1.0002193003506425,31610.88617872669,0.05222329678670936,0.00015276440322844218,22017.697384101182
2026-06-26 11:44:21,82420.58260941505,0.06374107142857142,0.7424107142857144,0.04907142857142858,30.0,2.503736781084352,0.0,0.0,0.0,0.0,29385.0,32323.500000000004,0.06374107142857142,1.0002193003506425,31610.903512842047,0.05222329678670936,0.00015278076742097506,22020.06800478166
2026-06-26 11:44:31,82430.58269524574,0.0649107142857143,0.7371428571428572,0.04920535714285714,30.062,2.4944366515944534,0.0,0.0,0.0,0.0,29385.0,32323.500000000004,0.0649107142857143,1.0002193003506425,31610.944963987473,0.05222329678670936,0.00015279712986094365,22022.455177109838
2026-06-26 11:44:41,82440.58276510239,0.06419642857142857,0.7218571428571429,0.04935714285714286,30.062,2.485136522326284,0.0,0.0,0.0,0.0,29385.0,32323.500000000004,0.06419642857142857,1.0002193003506425,31610.894468955776,0.05222329678670936,0.0001528134905489109,22024.77803993764
2026-06-26 11:44:51,82450.58280301094,0.06343750000000001,0.7518214285714286,0.048366071428571425,30.062,2.475836411239915,0.0,0.0,0.0,0.0,29430.0,32373.000000000004,0.06384232379430596,1.0002193001483504,31610.822634893517,0.037800788708850314,0.00015282984820195157,22027.105909316382
2026-06-26 11:45:01,82460.58286976814,0.06476785714285714,0.7454285714285714,0.04739285714285714,30.062,2.4665362850759553,0.0,0.0,0.0,0.0,29430.0,32373.000000000004,0.06476785714285714,1.0002193001483504,31610.913827497567,0.05222329678670936,0.00015284620538774118,22029.526994447668
2026-06-26 11:45:11,82470.58293890953,0.06408928571428571,0.7688750000000001,0.04815178571428571,30.062,2.461886221661382,0.0,0.0,0.0,0.0,29430.0,32373.000000000004,0.06408928571428571,1.0002193001483504,31610.92136407641,0.05222329678670936,0.00015286256082321648,22031.889535102127
2026-06-26 11:45:21,82480.58300924301,0.06480357142857143,0.7448928571428571,0.048473214285714286,30.062,2.452586102814488,0.0,0.0,0.0,0.0,29430.0,32373.000000000004,0.06480357142857143,1.0002193001483504,31610.925132365835,0.05222329678670936,0.00015287891450893926,22034.249198022208
2026-06-26 11:45:31,82490.58307480812,0.06361607142857142,0.7614821428571429,0.04761607142857143,30.062,3.191936040730304,0.0,0.0,0.0,0.0,29430.0,32373.000000000004,0.06361607142857142,1.0002193001483504,31610.91005920814,0.05222329678670936,0.00015289526644547097,22036.59547464713
2026-06-26 11:45:41,82500.58313798904,0.06382142857142857,0.7529017857142858,0.047964285714285716,30.0,2.443285977537446,0.0,0.0,0.0,0.0,29430.0,32373.000000000004,0.06382142857142857,1.0002193001483504,31610.902522629294,0.05222329678670936,0.00015291161663337274,22038.946751458
2026-06-26 11:45:51,82510.58323335648,0.06333035714285715,0.7461696428571428,0.04814285714285715,30.0,2.4386359119055796,0.0,0.0,0.0,0.0,29475.0,32422.500000000004,0.06359486104362422,1.0002193000167798,31611.023229600945,0.03780078870122298,0.00015292796380222325,22041.40023759678
2026-06-26 11:46:01,82520.58330368996,0.06407142857142857,0.7408660714285714,0.04850892857142857,30.0,2.4339858495996523,0.0,0.0,0.0,0.0,29475.0,32422.500000000004,0.06407142857142857,1.0002193000167798,31610.944095475585,0.05222329678670936,0.00015294431049468334,22043.701091219125
2026-06-26 11:46:11,82530.58337950706,0.06383928571428572,0.7634642857142857,0.04772321428571429,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29475.0,32422.500000000004,0.06383928571428572,1.0002193000167798,31610.96142961733,0.05222329678670936,0.00015296065544019515,22046.068960013326
2026-06-26 11:46:21,82540.58344936371,0.06380357142857143,0.7405178571428571,0.048785714285714286,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29475.0,32422.500000000004,0.06380357142857143,1.0002193000167798,31610.942588158912,0.05222329678670936,0.00015297699863931865,22048.411347457706
2026-06-26 11:46:31,82550.58352327347,0.06373214285714286,0.7406785714285714,0.04889285714285714,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29475.0,32422.500000000004,0.06373214285714286,1.0002193000167798,31610.955400350635,0.05222329678670936,0.0001529933400926135,22050.775561027847
2026-06-26 11:46:41,82560.58358812332,0.06349107142857142,0.7550446428571428,0.04849107142857143,29.937,3.1779858495996662,0.0,0.0,0.0,0.0,29475.0,32422.500000000004,0.06349107142857142,1.0002193000167798,31610.92676133384,0.05222329678670936,0.00015300967980063908,22053.110606858634
2026-06-26 11:46:51,82570.58366441727,0.06333035714285715,0.7407946428571428,0.048035714285714286,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29520.0,32472.000000000004,0.06342181502172681,1.0002192999714639,31610.969468282354,0.03780078869549009,0.0001530260165036743,22055.499552603695
2026-06-26 11:47:01,82580.58373570442,0.06427678571428572,0.7460892857142857,0.04925,29.937,3.1779858495996662,0.0,0.0,0.0,0.0,29520.0,32472.000000000004,0.06427678571428572,1.0002192999714639,31610.953641454013,0.05222329678670936,0.00015304235272297273,22057.843033103127
2026-06-26 11:47:11,82590.58380961418,0.06373214285714286,0.7468928571428571,0.048223214285714286,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29520.0,32472.000000000004,0.06373214285714286,1.0002192999714639,31610.961931697428,0.05222329678670936,0.00015305868719867814,22060.203090417526
2026-06-26 11:47:21,82600.58388233185,0.06446428571428572,0.7306071428571429,0.04909821428571428,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29520.0,32472.000000000004,0.06446428571428572,1.0002192999714639,31610.95816340497,0.05222329678670936,0.0001530750199313487,22062.55448160934
2026-06-26 11:47:31,82610.583953619,0.06359821428571429,0.7641517857142857,0.047642857142857147,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29520.0,32472.000000000004,0.06359821428571429,1.0002192999714639,31610.953641454013,0.05222329678670936,0.00015309135092154226,22064.905095033835
2026-06-26 11:47:41,82620.58402562141,0.06425892857142858,0.7478392857142857,0.049,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29520.0,32472.000000000004,0.06425892857142858,1.0002192999714639,31610.955902429487,0.05222329678670936,0.00015310768016981642,22067.260191810077
2026-06-26 11:47:51,82630.5840754509,0.064125,0.7282946428571428,0.04925892857142857,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29565.0,32521.500000000004,0.06420251838183641,1.0002192999325406,31610.8914221567,0.0378007887033739,0.00015312400638329822,22069.572172756074
2026-06-26 11:48:01,82640.58415317535,0.06451785714285714,0.7466875000000001,0.04744642857142857,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29565.0,32521.500000000004,0.06451785714285714,1.0002192999325406,31610.97960021597,0.05222329678670936,0.00015314033214954302,22071.986754365644
2026-06-26 11:48:11,82650.58421730995,0.06475892857142858,0.7665089285714286,0.04774107142857143,29.937,3.1779858495996662,0.0,0.0,0.0,0.0,29565.0,32521.500000000004,0.06475892857142858,1.0002192999325406,31610.936641674274,0.05222329678670936,0.00015315665617553927,22074.30952396475
2026-06-26 11:48:21,82660.58429026604,0.06410714285714285,0.7375714285714287,0.04921428571428572,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29565.0,32521.500000000004,0.06410714285714285,1.0002192999325406,31610.964527043445,0.05222329678670936,0.00015317297846184343,22076.681512884257
2026-06-26 11:48:31,82670.58436274529,0.06416964285714286,0.7448750000000001,0.04858035714285714,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29565.0,32521.500000000004,0.06416964285714286,1.0002192999325406,31610.96301972619,0.05222329678670936,0.00015318929900901156,22079.032725641493
2026-06-26 11:48:41,82680.58443927765,0.06349107142857142,0.7526785714285714,0.04988392857142857,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29565.0,32521.500000000004,0.06349107142857142,1.0002192999325406,31610.975831922842,0.05222329678670936,0.00015320561781759947,22081.39369028546
2026-06-26 11:48:51,82690.58450722694,0.06377678571428572,0.7407410714285714,0.049178571428571426,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29610.0,32571.000000000004,0.06363444889183724,1.0002193000032469,31610.93850938195,0.03780078869470026,0.00015322193362303437,22083.712078387412
2026-06-26 11:49:01,82700.58457922935,0.06436607142857144,0.7322410714285714,0.049107142857142856,30.0,3.1779858495996662,0.0,0.0,0.0,0.0,29610.0,32571.000000000004,0.06436607142857144,1.0002193000032469,31610.951321574466,0.05222329678670936,0.0001532382489562627,22086.07254144987
2026-06-26 11:49:11,82710.58464741707,0.06441964285714286,0.7457767857142857,0.04833035714285715,30.0,2.429335785076432,0.0,0.0,0.0,0.0,29610.0,32571.000000000004,0.06441964285714286,1.0002193000032469,31610.939263040338,0.05222329678670936,0.00015325456255257637,22088.41537744476
2026-06-26 11:49:21,82720.5847120285,0.06351785714285714,0.7474464285714285,0.048419642857142856,30.0,2.4246857196662948,0.0,0.0,0.0,0.0,29610.0,32571.000000000004,0.06351785714285714,1.0002193000032469,31610.927958164586,0.05222329678670936,0.00015327087441253001,22090.7584880675
2026-06-26 11:49:31,82730.58478546143,0.06395535714285715,0.7479553571428571,0.04888392857142857,30.062,2.4200356540344283,0.0,0.0,0.0,0.0,29610.0,32571.000000000004,0.06395535714285715,1.0002193000032469,31610.955843524767,0.05222329678670936,0.0001532871845366779,22093.128737172185
2026-06-26 11:49:41,82740.58480715752,0.06375,0.7579732142857143,0.04759821428571429,30.062,2.415385590398125,0.0,0.0,0.0,0.0,29610.0,32571.000000000004,0.06375,1.0002193000032469,31610.792299655594,0.05222329678670936,0.0001533034929255741,22095.364934798254
2026-06-26 11:49:51,82750.58487701416,0.06325,0.750125,0.047990384615384615,30.0,2.410735524101071,0.0,0.0,0.0,0.0,29655.0,32620.500000000004,0.06351917158652197,1.0002192998688182,31610.963913726788,0.03780078869934734,0.0001533197983018579,22097.848515325317
2026-06-26 11:50:01,82760.58498835564,0.0634375,0.7415937499999999,0.047968750000000004,30.0,2.4060854660079998,0.0,0.0,0.0,0.0,29655.0,32620.500000000004,0.0634375,1.0002192998688182,31611.095050365857,0.05222329678670936,0.00015333610322204743,22100.29021088396
2026-06-26 11:50:11,82770.58505988121,0.06245454545454546,0.7314791666666668,0.048363636363636366,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29655.0,32620.500000000004,0.06245454545454546,1.0002192998688182,31610.969189338703,0.05222329678670936,0.00015335240640864552,22102.551981989433
2026-06-26 11:50:21,82780.58512592316,0.0634,0.7590416666666666,0.047590909090909086,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29655.0,32620.500000000004,0.0634,1.0002192998688182,31610.951855185263,0.05222329678670936,0.000153368707862205,22104.88937521681
2026-06-26 11:50:31,82790.58519721031,0.06463888888888888,0.7582954545454546,0.0475125,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29655.0,32620.500000000004,0.06463888888888888,1.0002192998688182,31610.96843567986,0.05222329678670936,0.00015338500758327843,22107.250234503234
2026-06-26 11:50:41,82800.58526968956,0.06409375,0.734,0.04841666666666667,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29655.0,32620.500000000004,0.06409375,1.0002192998688182,31610.972203974085,0.05222329678670936,0.00015340130557241807,22109.601885419022
2026-06-26 11:50:51,82810.58533811569,0.06340277777777778,0.7731375,0.047765625,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29700.0,32670.000000000004,0.06377200101513447,1.0002192996831911,31610.986146059775,0.03780078870088061,0.00015341760053596862,22111.978936217027
2026-06-26 11:51:01,82820.58541464806,0.0629875,0.7594027777777778,0.04777272727272727,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29700.0,32670.000000000004,0.0629875,1.0002192996831911,31611.011770482204,0.05222329678670936,0.0001534338950630337,22114.34538206358
2026-06-26 11:51:11,82830.58548498154,0.06269444444444444,0.7750416666666666,0.045796875,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29700.0,32670.000000000004,0.06269444444444444,1.0002192996831911,31610.992175335643,0.05222329678670936,0.00015345018785981995,22116.67994439136
2026-06-26 11:51:21,82840.585552454,0.06370833333333333,0.7667638888888889,0.04515625,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29700.0,32670.000000000004,0.06370833333333333,1.0002192996831911,31610.983131421843,0.05222329678670936,0.00015346647892687849,22119.02163747358
2026-06-26 11:51:31,82850.58565568924,0.064140625,0.7940750000000001,0.044569444444444446,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29700.0,32670.000000000004,0.064140625,1.0002192996831911,31611.096180344306,0.05222329678670936,0.00015348276826476006,22121.448520567206
2026-06-26 11:51:41,82860.58572292328,0.06422222222222224,0.7428750000000001,0.0469375,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29700.0,32670.000000000004,0.06422222222222224,1.0002192996831911,31610.982377762364,0.05222329678670936,0.0001534990558740152,22123.7164037518
2026-06-26 11:51:51,82870.58579325676,0.06459375,0.76895,0.04691666666666667,30.0,3.1500854660080138,0.0,0.0,0.0,0.0,29745.0,32719.500000000004,0.06440655660348014,1.0002192997776116,31610.9785665778,0.03780078869906285,0.00015351534045330754,22126.051294139776
2026-06-26 11:52:01,82880.58586382866,0.064671875,0.7484124999999999,0.04895833333333333,30.0,2.4014354021499673,0.0,0.0,0.0,0.0,29745.0,32719.500000000004,0.064671875,1.0002192997776116,31610.979320236955,0.05222329678670936,0.00015353162460709818,22128.398844634532
2026-06-26 11:52:11,82890.58592891693,0.0630625,0.7553977272727272,0.04806944444444444,30.0,3.1454354021499813,0.0,0.0,0.0,0.0,29745.0,32719.500000000004,0.0630625,1.0002192997776116,31610.96198607631,0.05222329678670936,0.00015354790703391212,22130.733483108477
2026-06-26 11:52:21,82900.58599567413,0.0630375,0.71046875,0.048988636363636366,29.937,3.1454354021499813,0.0,0.0,0.0,0.0,29745.0,32719.500000000004,0.0630375,1.0002192997776116,31610.96726169042,0.05222329678670936,0.00015356418773429864,22133.083700889667
2026-06-26 11:52:31,82910.58609390259,0.0629375,0.7402875,0.048385416666666674,30.0,3.1454354021499813,0.0,0.0,0.0,0.0,29745.0,32719.500000000004,0.0629375,1.0002192997776116,31611.066744699358,0.05222329678670936,0.0001535804667088068,22135.499638986224
2026-06-26 11:52:41,82920.58615732193,0.06389772727272727,0.7474479166666667,0.04734375,30.0,3.1454354021499813,0.0,0.0,0.0,0.0,29745.0,32719.500000000004,0.06389772727272727,1.0002192997776116,31610.9567104622,0.05222329678670936,0.00015359674395798537,22137.768614170953
