time,elapsed_time,temperature_C,OD_135_V,OD_Ref_V,OD_90_V,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-05-27 15:01:12,99511.50027751923,30.0,0.2562403846153846,0.6382019230769231,0.7128365384615385,5.094698719585866,0.0,0.0,0.0,0.0,0.25246360642381704,0.9999848788537995,inf,0.0036859880119915387,4.6889556919303735e-05,inf
2026-05-27 15:01:32,99531.50040388107,30.0,0.2613365384615385,1.403923076923077,0.7222115384615384,5.094698719585866,0.0,0.0,0.0,0.0,0.25249998900713516,0.9999852402193117,inf,0.0036859321040371585,4.6889617289294934e-05,inf
2026-05-27 15:01:52,99551.50053811073,30.0,0.2382692307692308,1.0079423076923075,0.8339903846153847,5.094698719585866,0.0,0.0,0.0,0.0,0.2524318340813058,0.9999846610585338,inf,0.0036858790644159036,4.6889679599026534e-05,inf
2026-05-27 15:02:12,99571.50103592873,30.0,0.24050000000000002,0.8128958333333333,0.7772916666666667,5.094698719585866,0.0,0.0,0.0,0.0,0.25237394712800937,0.9999841754989377,inf,0.003685821986294309,4.688974401541522e-05,inf
2026-05-27 15:02:32,99591.50117206573,30.0,0.27515384615384614,1.0121826923076922,0.793298076923077,5.094698719585866,0.0,0.0,0.0,0.0,0.25247312526966736,0.9999851029587674,inf,0.003685761574669248,4.6889810674074966e-05,inf
2026-05-27 15:02:52,99611.50129318237,30.0,0.24815384615384614,0.8450576923076922,0.6921057692307693,5.094698719585866,0.0,0.0,0.0,0.0,0.252449822861478,0.9999849272909196,inf,0.003685708202413791,4.688987926084542e-05,inf
2026-05-27 15:03:12,99631.5014090538,29.937,0.2438653846153846,0.9228269230769232,0.6684423076923077,5.094698719585866,0.0,0.0,0.0,0.0,0.25240716452721856,0.9999845780133558,inf,0.0036856537520929293,4.6889949814473984e-05,inf
2026-05-27 15:03:32,99651.50157475471,30.0,0.2606346153846154,0.8092307692307692,0.7481538461538462,5.099423850037783,0.0,0.0,0.0,0.0,0.25244054240144276,0.9999849130665067,inf,0.0036855969565371756,4.6890022428387096e-05,inf
2026-05-27 15:03:52,99671.50171351433,29.937,0.2607596153846154,0.8681923076923077,0.7137596153846153,5.099423850037783,0.0,0.0,0.0,0.0,0.25247441770818935,0.9999852518395376,inf,0.003685542842676478,4.689009697791982e-05,inf
2026-05-27 15:04:12,99691.50254702568,30.0,0.24761458333333333,0.6244062499999999,0.7396041666666667,5.113599235310287,0.0,0.0,0.0,0.0,0.25244870757135734,0.9999850541806491,inf,0.00368549142588196,4.6890173338304065e-05,inf
