time,elapsed_time,OD_135_V,OD_Ref_V,OD_90_V,temperature_C,CO2_ppm,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B
2026-02-25 04:09:38,218142.3235142231,0.26801785714285714,0.7837142857142857,0.7878035714285715,30.0,4740,9.431875880830871,0.0,0.0,0.0,0.0
2026-02-25 04:09:58,218162.32359957695,0.26601785714285714,0.7637589285714286,0.7438035714285716,30.0,4740,9.431875880830871,0.0,0.0,0.0,0.0
2026-02-25 04:10:18,218182.32370615005,0.26055357142857144,0.7936696428571429,0.7528928571428571,30.0,4740,9.43660094729601,0.0,0.0,0.0,0.0
2026-02-25 04:10:38,218202.32378864288,0.2580982142857143,0.7738392857142857,0.7359107142857143,29.937,4760,9.441326512137042,0.0,0.0,0.0,0.0
2026-02-25 04:10:58,218222.32780075073,0.26655357142857145,0.7775892857142858,0.7129553571428572,30.0,4770,9.441326512137042,0.0,0.0,0.0,0.0
2026-02-25 04:11:18,218242.32787299156,0.2867321428571428,0.7687410714285715,0.7629017857142857,29.937,4780,9.441326512137042,0.0,0.0,0.0,0.0
2026-02-25 04:11:38,218262.3279414177,0.2718942307692308,0.7883461538461538,0.7033365384615385,29.937,4800,9.441326512137042,0.0,0.0,0.0,0.0
2026-02-25 04:11:58,218282.32801175117,0.24523076923076925,0.7385,0.6785673076923077,30.0,4820,9.441326512137042,0.0,0.0,0.0,0.0
2026-02-25 04:12:18,218302.32808709145,0.27851136363636364,0.7883125,0.7227272727272728,30.0,4830,9.441326512137042,0.0,0.0,0.0,0.0
2026-02-25 04:12:38,218322.32813429832,0.25771875,0.7616125,0.7083333333333334,29.937,4790,9.450777487034188,0.0,0.0,0.0,0.0
2026-02-25 04:12:58,218342.32819771767,0.2543888888888889,0.7133295454545455,0.7339,30.0,4750,9.450777487034188,0.0,0.0,0.0,0.0
2026-02-25 04:13:18,218362.32826828957,0.25321875,0.8304375,0.6689583333333333,30.0,4760,9.450777487034188,0.0,0.0,0.0,0.0
2026-02-25 04:13:38,218382.3286266327,0.27516666666666667,0.8287361111111111,0.7677916666666667,30.0,4770,9.450777487034188,0.0,0.0,0.0,0.0
2026-02-25 04:13:58,218402.32869124413,0.261953125,0.8161250000000001,0.7532916666666667,30.0,4760,9.450777487034188,0.0,0.0,0.0,0.0
2026-02-25 04:14:18,218422.32875537872,0.29512499999999997,0.8094250000000001,0.8283281250000001,30.0,4780,9.450777487034188,0.0,0.0,0.0,0.0
2026-02-25 04:14:38,218442.3291912079,0.2736136363636364,0.7771818181818181,0.7003250000000001,30.0,4750,8.702127415193887,0.0,0.0,0.0,0.0
2026-02-25 04:14:58,218462.32926487923,0.284875,0.8251875000000001,0.6679545454545455,30.0,4730,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:15:18,218482.32938623428,0.2806339285714286,0.7338125,0.7869615384615385,30.0,4780,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:15:38,218502.3295674324,0.2618125,0.7223928571428572,0.7140480769230769,30.0,4790,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:15:58,218522.32963752747,0.2616785714285714,0.8088571428571428,0.7227232142857144,30.0,4810,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:16:18,218542.32973074913,0.2659423076923077,0.7788076923076924,0.7339230769230769,30.0,4770,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:16:38,218562.33106422424,0.2616607142857143,0.7787767857142857,0.7092946428571428,30.0,4790,9.441477337145196,0.0,0.0,0.0,0.0
