time,elapsed_time,Eyespy_ref_raw,Eyespy_ref_V,Eyespy_sct_raw,Eyespy_sct_V,temperature_C,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,pump_outflow_time_s,pump_inflow_time_s,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-02-27 21:00:50,4800.062100172043,6,0.02738364818262276,258,1.9000501724295786,29.937,8.313156453466384,0.0,0.0,0.0,0.0,330.0,300.0,1.9190789997429822,1.0005666033960234,12236.996761069388,0.017429520146799604,0.0002735345624567685,5905.883633266787
2026-02-27 21:01:00,4810.062224388123,5,0.027305520798364208,251,1.910605182042909,29.937,8.313156453466384,0.0,0.0,0.0,0.0,330.0,300.0,1.9183001340136738,1.0005619753759398,12337.74204509825,0.01668282244391436,0.0002750384158846714,6036.563395484265
2026-02-27 21:01:10,4820.062361955643,6,0.027407086397900328,281,1.9164022339548936,29.937,9.088057191116764,0.0,0.0,0.0,0.0,330.0,300.0,1.918625449758444,1.0005597412143572,12386.96474491846,0.016043681853247047,0.00027646574738095876,6116.421996654913
2026-02-27 21:01:20,4830.06250500679,6,0.02727426984466079,259,1.895487533188879,29.937,9.088057191116764,0.0,0.0,0.0,0.0,330.0,300.0,1.9194355808145787,1.0005588200217925,12407.379930219971,0.015492835474734219,0.00027781066635948053,6166.457358397135
2026-02-27 21:01:30,4840.0626385211945,6,0.027391460921048615,279,1.9094879604480117,29.937,8.332057191116778,0.0,0.0,0.0,0.0,330.0,300.0,1.9186276769792319,1.0005512086127009,12578.659799664816,0.015015869954867218,0.0002790673450874258,6366.602600970797
2026-02-27 21:01:40,4850.062772274017,5,0.027407086397900328,268,1.919355449079867,29.937,8.332057191116778,0.0,0.0,0.0,0.0,330.0,300.0,1.918960539712856,1.0005478536218102,12655.671220739277,0.014601517113552056,0.0002802302611644849,6471.67577535427
2026-02-27 21:01:50,4860.062882423401,6,0.02738364818262276,278,1.9098785973693047,29.937,9.106957360997153,0.0,0.0,0.0,0.0,330.0,300.0,1.9199674738583592,1.0005476214073752,12661.028740068441,0.014241217911850306,0.00028129400535443973,6501.748678989565
2026-02-27 21:02:00,4870.063002347946,6,0.027461775566881313,267,1.936098147526475,29.937,9.106957360997153,0.0,0.0,0.0,0.0,330.0,300.0,1.9202985126554415,1.0005434054746265,12759.218143558313,0.013928107524087551,0.0002822533668195425,6625.539119793309
2026-02-27 21:02:10,4880.063123226166,6,0.028039918210394605,319,1.9812479628894926,29.937,8.350957360997167,0.0,0.0,0.0,0.0,330.0,300.0,1.9222593396205576,1.0005493511869095,12621.16006756553,0.013656400299271296,0.0002831035427620454,6502.42362456803
2026-02-27 21:02:20,4890.063244342804,6,0.027574370914783347,301,1.9331913492592083,29.937,8.350957360997167,0.0,0.0,0.0,0.0,330.0,300.0,1.926794002350113,1.0005741009342266,12077.206187080574,0.013421636087416599,0.0002838399142615492,5969.350383934411
